,city,customer_name,On Time,In Full,On Time In Full
17010,Vadodara,Expression Stores,0,1,0
17011,Vadodara,Expression Stores,1,0,0
17012,Surat,Info Stores,1,0,0
17013,Vadodara,Acclaimed Stores,0,1,0
17014,Vadodara,Elite Mart,1,0,0
17015,Ahmedabad,Propel Mart,1,1,1
17016,Surat,Expression Stores,1,0,0
17017,Vadodara,Sorefoz Mart,1,1,1
17018,Surat,Chiptec Stores,0,0,0
17019,Surat,Chiptec Stores,1,1,1
17020,Ahmedabad,Lotus Mart,0,1,0
17021,Vadodara,Vijay Stores,0,1,0
17022,Ahmedabad,Coolblue,1,0,0
17023,Surat,Rel Fresh,1,1,1
17024,Surat,Rel Fresh,1,1,1
17025,Vadodara,Viveks Stores,1,1,1
17026,Ahmedabad,Rel Fresh,1,0,0
17027,Ahmedabad,Expert Mart,1,1,1
17028,Vadodara,Expression Stores,0,1,0
17029,Ahmedabad,Propel Mart,1,1,1
17030,Surat,Acclaimed Stores,1,0,0
17031,Vadodara,Expert Mart,1,0,0
17032,Vadodara,Acclaimed Stores,0,1,0
17033,Vadodara,Viveks Stores,1,1,1
17034,Surat,Logic Stores,0,1,0
17035,Surat,Viveks Stores,1,1,1
17036,Ahmedabad,Chiptec Stores,1,0,0
17037,Surat,Chiptec Stores,1,1,1
17038,Surat,Chiptec Stores,1,1,1
17039,Vadodara,Sorefoz Mart,1,1,1
17040,Surat,Atlas Stores,1,0,0
17041,Surat,Vijay Stores,0,1,0
17042,Ahmedabad,Vijay Stores,1,1,1
17043,Vadodara,Coolblue,0,0,0
17044,Ahmedabad,Expert Mart,1,0,0
17045,Vadodara,Rel Fresh,1,1,1
17046,Ahmedabad,Vijay Stores,0,1,0
17047,Ahmedabad,Vijay Stores,1,0,0
17048,Vadodara,Coolblue,1,0,0
17049,Surat,Lotus Mart,0,0,0
17050,Ahmedabad,Coolblue,0,1,0
17051,Ahmedabad,Coolblue,0,1,0
17052,Ahmedabad,Expert Mart,1,1,1
17053,Surat,Acclaimed Stores,1,0,0
17054,Vadodara,Info Stores,1,1,1
17055,Vadodara,Viveks Stores,1,1,1
17056,Vadodara,Sorefoz Mart,0,1,0
17057,Surat,Propel Mart,0,1,0
17058,Vadodara,Propel Mart,1,1,1
17059,Vadodara,Propel Mart,1,1,1
17060,Ahmedabad,Atlas Stores,1,1,1
17061,Ahmedabad,Chiptec Stores,1,1,1
17062,Surat,Info Stores,1,1,1
17063,Surat,Acclaimed Stores,0,1,0
17064,Surat,Lotus Mart,1,1,1
17065,Vadodara,Info Stores,1,1,1
17066,Ahmedabad,Atlas Stores,1,1,1
17067,Ahmedabad,Atlas Stores,1,1,1
17068,Vadodara,Sorefoz Mart,1,1,1
17069,Vadodara,Viveks Stores,1,1,1
17070,Ahmedabad,Vijay Stores,1,1,1
17071,Surat,Vijay Stores,1,0,0
17072,Surat,Vijay Stores,1,1,1
17073,Ahmedabad,Rel Fresh,1,1,1
17074,Vadodara,Expression Stores,1,0,0
17075,Ahmedabad,Acclaimed Stores,0,1,0
17076,Ahmedabad,Sorefoz Mart,0,0,0
17077,Surat,Expression Stores,0,1,0
17078,Surat,Propel Mart,0,1,0
17079,Surat,Atlas Stores,1,1,1
17080,Vadodara,Expert Mart,1,1,1
17081,Vadodara,Propel Mart,1,1,1
17082,Vadodara,Propel Mart,1,1,1
17083,Ahmedabad,Chiptec Stores,1,1,1
17084,Ahmedabad,Atlas Stores,1,1,1
17085,Vadodara,Vijay Stores,1,1,1
17086,Surat,Lotus Mart,1,1,1
17087,Ahmedabad,Elite Mart,1,1,1
17088,Surat,Propel Mart,1,1,1
17089,Surat,Propel Mart,0,1,0
17090,Vadodara,Sorefoz Mart,0,1,0
17091,Vadodara,Sorefoz Mart,1,1,1
17092,Ahmedabad,Logic Stores,1,1,1
17093,Surat,Chiptec Stores,0,0,0
17094,Surat,Acclaimed Stores,0,0,0
17095,Surat,Acclaimed Stores,1,0,0
17096,Surat,Expression Stores,1,0,0
17097,Surat,Vijay Stores,1,0,0
17098,Vadodara,Expression Stores,0,1,0
17099,Surat,Info Stores,1,0,0
17100,Vadodara,Rel Fresh,1,0,0
17101,Vadodara,Lotus Mart,1,1,1
17102,Vadodara,Lotus Mart,1,1,1
17103,Ahmedabad,Lotus Mart,0,0,0
17104,Vadodara,Propel Mart,1,1,1
17105,Ahmedabad,Sorefoz Mart,0,1,0
17106,Surat,Rel Fresh,0,1,0
17107,Surat,Rel Fresh,1,1,1
17108,Surat,Viveks Stores,1,1,1
17109,Surat,Atlas Stores,1,1,1
17110,Surat,Atlas Stores,0,0,0
17111,Vadodara,Coolblue,0,0,0
17112,Surat,Vijay Stores,0,1,0
17113,Surat,Vijay Stores,1,1,1
17114,Surat,Propel Mart,0,1,0
17115,Surat,Propel Mart,0,1,0
17116,Ahmedabad,Vijay Stores,0,0,0
17117,Ahmedabad,Logic Stores,1,0,0
17118,Surat,Lotus Mart,0,0,0
17119,Ahmedabad,Chiptec Stores,1,1,1
17120,Vadodara,Sorefoz Mart,1,1,1
17121,Vadodara,Acclaimed Stores,0,1,0
17122,Surat,Info Stores,1,0,0
17123,Ahmedabad,Sorefoz Mart,1,0,0
17124,Surat,Acclaimed Stores,1,0,0
17125,Ahmedabad,Elite Mart,0,1,0
17126,Ahmedabad,Acclaimed Stores,1,1,1
17127,Surat,Rel Fresh,1,1,1
17128,Vadodara,Expert Mart,1,1,1
17129,Ahmedabad,Coolblue,0,0,0
17130,Surat,Chiptec Stores,1,1,1
17131,Surat,Chiptec Stores,0,0,0
17132,Vadodara,Viveks Stores,1,0,0
17133,Surat,Propel Mart,1,0,0
17134,Surat,Lotus Mart,0,1,0
17135,Vadodara,Vijay Stores,1,1,1
17136,Surat,Atlas Stores,1,1,1
17137,Surat,Atlas Stores,1,1,1
17138,Surat,Viveks Stores,1,1,1
17139,Surat,Viveks Stores,1,1,1
17140,Vadodara,Info Stores,1,1,1
17141,Surat,Logic Stores,1,1,1
17142,Surat,Info Stores,1,0,0
17143,Surat,Info Stores,1,1,1
17144,Vadodara,Lotus Mart,0,0,0
17145,Vadodara,Lotus Mart,1,1,1
17146,Ahmedabad,Acclaimed Stores,0,0,0
17147,Ahmedabad,Acclaimed Stores,0,1,0
17148,Ahmedabad,Chiptec Stores,1,1,1
17149,Vadodara,Acclaimed Stores,0,1,0
17150,Surat,Rel Fresh,1,1,1
17151,Ahmedabad,Coolblue,0,0,0
17152,Ahmedabad,Vijay Stores,1,0,0
17153,Vadodara,Expert Mart,0,1,0
17154,Ahmedabad,Vijay Stores,1,1,1
17155,Vadodara,Expression Stores,1,1,1
17156,Vadodara,Info Stores,1,1,1
17157,Surat,Lotus Mart,0,1,0
17158,Ahmedabad,Rel Fresh,1,1,1
17159,Ahmedabad,Lotus Mart,0,0,0
17160,Ahmedabad,Logic Stores,1,1,1
17161,Vadodara,Propel Mart,0,1,0
17162,Vadodara,Vijay Stores,0,0,0
17163,Vadodara,Lotus Mart,0,1,0
17164,Vadodara,Lotus Mart,0,1,0
17165,Vadodara,Viveks Stores,1,1,1
17166,Surat,Viveks Stores,1,0,0
17167,Surat,Atlas Stores,0,1,0
17168,Surat,Atlas Stores,1,1,1
17169,Vadodara,Elite Mart,1,1,1
17170,Vadodara,Rel Fresh,1,0,0
17171,Vadodara,Expert Mart,1,1,1
17172,Surat,Vijay Stores,0,1,0
17173,Surat,Vijay Stores,1,1,1
17174,Vadodara,Lotus Mart,0,0,0
17175,Vadodara,Viveks Stores,1,1,1
17176,Ahmedabad,Sorefoz Mart,1,0,0
17177,Ahmedabad,Sorefoz Mart,1,0,0
17178,Surat,Info Stores,1,0,0
17179,Surat,Info Stores,1,1,1
17180,Vadodara,Rel Fresh,1,1,1
17181,Vadodara,Info Stores,1,0,0
17182,Surat,Lotus Mart,1,1,1
17183,Surat,Lotus Mart,0,0,0
17184,Ahmedabad,Expert Mart,0,1,0
17185,Vadodara,Coolblue,0,0,0
17186,Vadodara,Vijay Stores,1,1,1
17187,Surat,Atlas Stores,0,1,0
17188,Ahmedabad,Rel Fresh,1,1,1
17189,Ahmedabad,Rel Fresh,1,0,0
17190,Surat,Logic Stores,1,1,1
17191,Vadodara,Expert Mart,1,1,1
17192,Vadodara,Viveks Stores,1,1,1
17193,Vadodara,Expression Stores,0,1,0
17194,Ahmedabad,Vijay Stores,1,1,1
17195,Ahmedabad,Expert Mart,1,1,1
17196,Surat,Acclaimed Stores,1,0,0
17197,Vadodara,Sorefoz Mart,1,1,1
17198,Vadodara,Sorefoz Mart,1,1,1
17199,Surat,Lotus Mart,0,1,0
17200,Surat,Info Stores,1,1,1
17201,Surat,Rel Fresh,1,1,1
17202,Ahmedabad,Coolblue,0,1,0
17203,Vadodara,Expert Mart,1,1,1
17204,Surat,Vijay Stores,1,1,1
17205,Vadodara,Info Stores,1,1,1
17206,Ahmedabad,Logic Stores,1,0,0
17207,Surat,Viveks Stores,1,1,1
17208,Vadodara,Propel Mart,1,1,1
17209,Surat,Atlas Stores,1,1,1
17210,Ahmedabad,Acclaimed Stores,0,0,0
17211,Surat,Atlas Stores,1,1,1
17212,Vadodara,Sorefoz Mart,1,0,0
17213,Ahmedabad,Elite Mart,0,1,0
17214,Ahmedabad,Coolblue,1,1,1
17215,Vadodara,Elite Mart,1,0,0
17216,Vadodara,Elite Mart,1,0,0
17217,Surat,Logic Stores,1,0,0
17218,Surat,Logic Stores,0,1,0
17219,Ahmedabad,Sorefoz Mart,0,0,0
17220,Ahmedabad,Sorefoz Mart,1,0,0
17221,Vadodara,Vijay Stores,1,1,1
17222,Ahmedabad,Expert Mart,1,1,1
17223,Surat,Info Stores,1,1,1
17224,Surat,Lotus Mart,0,1,0
17225,Vadodara,Expert Mart,1,1,1
17226,Ahmedabad,Propel Mart,1,0,0
17227,Ahmedabad,Elite Mart,1,1,1
17228,Ahmedabad,Elite Mart,1,1,1
17229,Ahmedabad,Coolblue,1,0,0
17230,Vadodara,Viveks Stores,0,1,0
17231,Vadodara,Elite Mart,1,1,1
17232,Ahmedabad,Sorefoz Mart,1,1,1
17233,Surat,Expression Stores,1,1,1
17234,Vadodara,Acclaimed Stores,0,1,0
17235,Ahmedabad,Logic Stores,1,1,1
17236,Vadodara,Expression Stores,1,0,0
17237,Vadodara,Lotus Mart,0,1,0
17238,Vadodara,Coolblue,1,0,0
17239,Surat,Propel Mart,1,1,1
17240,Surat,Logic Stores,1,0,0
17241,Surat,Lotus Mart,0,1,0
17242,Surat,Atlas Stores,0,1,0
17243,Ahmedabad,Chiptec Stores,1,0,0
17244,Vadodara,Propel Mart,1,1,1
17245,Surat,Viveks Stores,0,1,0
17246,Surat,Chiptec Stores,1,1,1
17247,Vadodara,Propel Mart,1,1,1
17248,Vadodara,Propel Mart,1,1,1
17249,Surat,Lotus Mart,0,1,0
17250,Ahmedabad,Coolblue,1,1,1
17251,Ahmedabad,Coolblue,0,1,0
17252,Vadodara,Expert Mart,1,1,1
17253,Ahmedabad,Propel Mart,1,1,1
17254,Vadodara,Lotus Mart,1,1,1
17255,Ahmedabad,Lotus Mart,0,0,0
17256,Ahmedabad,Elite Mart,1,0,0
17257,Vadodara,Sorefoz Mart,1,1,1
17258,Surat,Info Stores,1,0,0
17259,Vadodara,Vijay Stores,1,0,0
17260,Ahmedabad,Rel Fresh,1,1,1
17261,Ahmedabad,Propel Mart,0,0,0
17262,Ahmedabad,Sorefoz Mart,1,1,1
17263,Vadodara,Expert Mart,1,0,0
17264,Surat,Chiptec Stores,1,1,1
17265,Vadodara,Propel Mart,1,1,1
17266,Vadodara,Propel Mart,1,1,1
17267,Surat,Expression Stores,0,1,0
17268,Vadodara,Lotus Mart,0,1,0
17269,Vadodara,Lotus Mart,1,0,0
17270,Vadodara,Expression Stores,1,1,1
17271,Ahmedabad,Logic Stores,0,1,0
17272,Ahmedabad,Lotus Mart,0,0,0
17273,Surat,Vijay Stores,1,1,1
17274,Surat,Propel Mart,0,0,0
17275,Surat,Propel Mart,1,1,1
17276,Vadodara,Info Stores,1,1,1
17277,Surat,Atlas Stores,1,1,1
17278,Ahmedabad,Rel Fresh,0,0,0
17279,Vadodara,Info Stores,1,1,1
17280,Vadodara,Vijay Stores,1,0,0
17281,Vadodara,Vijay Stores,1,0,0
17282,Surat,Expression Stores,1,1,1
17283,Ahmedabad,Chiptec Stores,1,0,0
17284,Surat,Info Stores,0,0,0
17285,Vadodara,Expression Stores,1,0,0
17286,Surat,Propel Mart,1,1,1
17287,Surat,Logic Stores,1,1,1
17288,Ahmedabad,Lotus Mart,0,0,0
17289,Vadodara,Expert Mart,1,1,1
17290,Vadodara,Expert Mart,1,0,0
17291,Surat,Viveks Stores,1,1,1
17292,Surat,Chiptec Stores,1,0,0
17293,Ahmedabad,Sorefoz Mart,0,0,0
17294,Ahmedabad,Atlas Stores,0,0,0
17295,Ahmedabad,Rel Fresh,1,1,1
17296,Vadodara,Propel Mart,1,1,1
17297,Ahmedabad,Coolblue,0,1,0
17298,Surat,Atlas Stores,0,1,0
17299,Surat,Vijay Stores,1,1,1
17300,Ahmedabad,Propel Mart,1,0,0
17301,Vadodara,Elite Mart,1,0,0
17302,Ahmedabad,Expert Mart,1,0,0
17303,Ahmedabad,Acclaimed Stores,1,1,1
17304,Ahmedabad,Acclaimed Stores,1,0,0
17305,Vadodara,Info Stores,0,1,0
17306,Surat,Vijay Stores,1,1,1
17307,Surat,Propel Mart,1,1,1
17308,Vadodara,Rel Fresh,1,1,1
17309,Surat,Atlas Stores,1,0,0
17310,Surat,Expression Stores,1,1,1
17311,Vadodara,Viveks Stores,1,1,1
17312,Surat,Logic Stores,1,1,1
17313,Surat,Rel Fresh,1,1,1
17314,Surat,Info Stores,1,1,1
17315,Vadodara,Coolblue,0,1,0
17316,Vadodara,Elite Mart,1,0,0
17317,Ahmedabad,Lotus Mart,1,0,0
17318,Ahmedabad,Sorefoz Mart,1,0,0
17319,Surat,Acclaimed Stores,0,0,0
17320,Ahmedabad,Vijay Stores,1,1,1
17321,Surat,Chiptec Stores,0,1,0
17322,Vadodara,Info Stores,0,1,0
17323,Ahmedabad,Logic Stores,0,1,0
17324,Surat,Acclaimed Stores,0,0,0
17325,Surat,Acclaimed Stores,0,1,0
17326,Ahmedabad,Lotus Mart,0,0,0
17327,Ahmedabad,Lotus Mart,0,0,0
17328,Surat,Lotus Mart,0,1,0
17329,Ahmedabad,Elite Mart,1,1,1
17330,Vadodara,Vijay Stores,1,0,0
17331,Surat,Logic Stores,1,0,0
17332,Surat,Logic Stores,1,1,1
17333,Vadodara,Sorefoz Mart,1,1,1
17334,Ahmedabad,Coolblue,1,0,0
17335,Vadodara,Elite Mart,1,0,0
17336,Vadodara,Lotus Mart,0,1,0
17337,Ahmedabad,Logic Stores,1,0,0
17338,Surat,Lotus Mart,0,1,0
17339,Ahmedabad,Vijay Stores,1,1,1
17340,Surat,Vijay Stores,1,1,1
17341,Surat,Logic Stores,1,1,1
17342,Surat,Logic Stores,1,1,1
17343,Vadodara,Rel Fresh,1,0,0
17344,Surat,Info Stores,1,0,0
17345,Vadodara,Viveks Stores,1,1,1
17346,Ahmedabad,Acclaimed Stores,1,0,0
17347,Ahmedabad,Atlas Stores,1,0,0
17348,Ahmedabad,Atlas Stores,0,1,0
17349,Ahmedabad,Expert Mart,1,0,0
17350,Vadodara,Elite Mart,1,0,0
17351,Surat,Acclaimed Stores,1,0,0
17352,Surat,Acclaimed Stores,0,1,0
17353,Vadodara,Propel Mart,0,1,0
17354,Ahmedabad,Elite Mart,1,1,1
17355,Vadodara,Lotus Mart,0,1,0
17356,Surat,Propel Mart,1,1,1
17357,Surat,Propel Mart,1,1,1
17358,Vadodara,Propel Mart,1,1,1
17359,Vadodara,Propel Mart,1,1,1
17360,Vadodara,Acclaimed Stores,1,1,1
17361,Ahmedabad,Elite Mart,1,0,0
17362,Vadodara,Viveks Stores,1,1,1
17363,Surat,Logic Stores,1,1,1
17364,Ahmedabad,Chiptec Stores,1,1,1
17365,Ahmedabad,Rel Fresh,0,1,0
17366,Ahmedabad,Lotus Mart,0,0,0
17367,Surat,Lotus Mart,0,0,0
17368,Ahmedabad,Sorefoz Mart,1,0,0
17369,Vadodara,Coolblue,0,1,0
17370,Ahmedabad,Expert Mart,1,0,0
17371,Ahmedabad,Expert Mart,0,1,0
17372,Vadodara,Info Stores,0,1,0
17373,Vadodara,Rel Fresh,1,0,0
17374,Vadodara,Expert Mart,1,1,1
17375,Vadodara,Expert Mart,1,0,0
17376,Vadodara,Rel Fresh,0,1,0
17377,Ahmedabad,Rel Fresh,1,0,0
17378,Ahmedabad,Rel Fresh,1,1,1
17379,Ahmedabad,Coolblue,0,0,0
17380,Surat,Info Stores,1,0,0
17381,Ahmedabad,Acclaimed Stores,0,0,0
17382,Surat,Acclaimed Stores,0,0,0
17383,Ahmedabad,Expert Mart,1,1,1
17384,Vadodara,Propel Mart,0,1,0
17385,Ahmedabad,Lotus Mart,1,1,1
17386,Ahmedabad,Propel Mart,1,1,1
17387,Surat,Chiptec Stores,0,1,0
17388,Vadodara,Lotus Mart,0,1,0
17389,Vadodara,Elite Mart,1,0,0
17390,Surat,Rel Fresh,1,0,0
17391,Surat,Rel Fresh,1,1,1
17392,Vadodara,Coolblue,0,1,0
17393,Ahmedabad,Vijay Stores,1,0,0
17394,Ahmedabad,Coolblue,0,0,0
17395,Vadodara,Acclaimed Stores,0,0,0
17396,Vadodara,Acclaimed Stores,1,0,0
17397,Surat,Propel Mart,1,0,0
17398,Surat,Propel Mart,1,1,1
17399,Vadodara,Expert Mart,1,1,1
17400,Vadodara,Expert Mart,1,1,1
17401,Vadodara,Expert Mart,0,1,0
17402,Ahmedabad,Coolblue,0,1,0
17403,Ahmedabad,Coolblue,0,1,0
17404,Vadodara,Propel Mart,0,1,0
17405,Vadodara,Propel Mart,1,1,1
17406,Surat,Atlas Stores,1,1,1
17407,Surat,Atlas Stores,1,1,1
17408,Ahmedabad,Acclaimed Stores,0,1,0
17409,Ahmedabad,Atlas Stores,1,1,1
17410,Surat,Propel Mart,0,1,0
17411,Vadodara,Info Stores,1,1,1
17412,Vadodara,Elite Mart,0,0,0
17413,Vadodara,Elite Mart,1,0,0
17414,Ahmedabad,Vijay Stores,1,1,1
17415,Ahmedabad,Logic Stores,1,1,1
17416,Surat,Expression Stores,1,0,0
17417,Surat,Vijay Stores,1,1,1
17418,Vadodara,Acclaimed Stores,0,1,0
17419,Surat,Info Stores,1,0,0
17420,Vadodara,Rel Fresh,1,0,0
17421,Vadodara,Rel Fresh,1,1,1
17422,Vadodara,Propel Mart,0,0,0
17423,Ahmedabad,Acclaimed Stores,0,0,0
17424,Surat,Chiptec Stores,1,0,0
17425,Surat,Chiptec Stores,1,1,1
17426,Vadodara,Expression Stores,1,1,1
17427,Vadodara,Expression Stores,1,1,1
17428,Vadodara,Rel Fresh,1,1,1
17429,Ahmedabad,Propel Mart,0,1,0
17430,Surat,Logic Stores,1,1,1
17431,Surat,Logic Stores,1,0,0
17432,Vadodara,Viveks Stores,0,0,0
17433,Surat,Atlas Stores,0,1,0
17434,Surat,Propel Mart,1,1,1
17435,Surat,Expression Stores,1,0,0
17436,Surat,Expression Stores,1,1,1
17437,Ahmedabad,Rel Fresh,1,0,0
17438,Ahmedabad,Rel Fresh,1,1,1
17439,Surat,Lotus Mart,0,1,0
17440,Ahmedabad,Chiptec Stores,1,0,0
17441,Vadodara,Lotus Mart,0,1,0
17442,Ahmedabad,Rel Fresh,1,1,1
17443,Ahmedabad,Sorefoz Mart,0,0,0
17444,Surat,Acclaimed Stores,0,1,0
17445,Ahmedabad,Acclaimed Stores,1,1,1
17446,Vadodara,Vijay Stores,1,0,0
17447,Vadodara,Vijay Stores,1,0,0
17448,Vadodara,Expert Mart,0,0,0
17449,Vadodara,Expression Stores,1,1,1
17450,Vadodara,Lotus Mart,0,1,0
17451,Surat,Atlas Stores,1,1,1
17452,Vadodara,Coolblue,0,0,0
17453,Ahmedabad,Expert Mart,1,1,1
17454,Ahmedabad,Expert Mart,1,1,1
17455,Surat,Propel Mart,1,1,1
17456,Vadodara,Vijay Stores,1,1,1
17457,Surat,Viveks Stores,1,1,1
17458,Surat,Lotus Mart,0,0,0
17459,Surat,Chiptec Stores,1,1,1
17460,Vadodara,Info Stores,1,1,1
17461,Vadodara,Sorefoz Mart,1,1,1
17462,Surat,Acclaimed Stores,1,0,0
17463,Vadodara,Viveks Stores,1,1,1
17464,Vadodara,Lotus Mart,0,1,0
17465,Ahmedabad,Elite Mart,1,1,1
17466,Vadodara,Propel Mart,1,1,1
17467,Vadodara,Propel Mart,1,0,0
17468,Ahmedabad,Chiptec Stores,1,1,1
17469,Vadodara,Elite Mart,1,1,1
17470,Surat,Rel Fresh,1,1,1
17471,Ahmedabad,Expert Mart,1,0,0
17472,Vadodara,Expert Mart,1,0,0
17473,Surat,Expression Stores,1,1,1
17474,Surat,Lotus Mart,0,0,0
17475,Surat,Lotus Mart,0,0,0
17476,Ahmedabad,Acclaimed Stores,0,1,0
17477,Surat,Propel Mart,1,1,1
17478,Surat,Chiptec Stores,1,1,1
17479,Surat,Chiptec Stores,1,1,1
17480,Ahmedabad,Propel Mart,1,1,1
17481,Ahmedabad,Vijay Stores,0,1,0
17482,Vadodara,Vijay Stores,1,1,1
17483,Surat,Viveks Stores,1,1,1
17484,Surat,Logic Stores,1,1,1
17485,Ahmedabad,Sorefoz Mart,0,0,0
17486,Surat,Rel Fresh,1,1,1
17487,Surat,Rel Fresh,1,1,1
17488,Vadodara,Sorefoz Mart,1,0,0
17489,Surat,Viveks Stores,1,1,1
17490,Ahmedabad,Logic Stores,1,1,1
17491,Vadodara,Acclaimed Stores,0,0,0
17492,Surat,Propel Mart,1,1,1
17493,Vadodara,Propel Mart,0,0,0
17494,Vadodara,Propel Mart,1,1,1
17495,Ahmedabad,Coolblue,1,0,0
17496,Vadodara,Elite Mart,1,0,0
17497,Ahmedabad,Atlas Stores,0,1,0
17498,Vadodara,Coolblue,1,0,0
17499,Vadodara,Vijay Stores,1,0,0
17500,Ahmedabad,Vijay Stores,0,1,0
17501,Ahmedabad,Lotus Mart,0,0,0
17502,Surat,Expression Stores,1,1,1
17503,Surat,Expression Stores,1,1,1
17504,Ahmedabad,Vijay Stores,1,1,1
17505,Surat,Logic Stores,1,1,1
17506,Surat,Propel Mart,1,1,1
17507,Ahmedabad,Chiptec Stores,1,1,1
17508,Vadodara,Elite Mart,0,0,0
17509,Surat,Info Stores,1,0,0
17510,Surat,Acclaimed Stores,1,1,1
17511,Vadodara,Acclaimed Stores,0,1,0
17512,Ahmedabad,Elite Mart,1,1,1
17513,Surat,Vijay Stores,1,1,1
17514,Surat,Viveks Stores,1,0,0
17515,Surat,Viveks Stores,1,1,1
17516,Vadodara,Expression Stores,1,1,1
17517,Vadodara,Expression Stores,1,1,1
17518,Vadodara,Rel Fresh,1,1,1
17519,Ahmedabad,Elite Mart,1,0,0
17520,Surat,Logic Stores,1,0,0
17521,Ahmedabad,Atlas Stores,1,1,1
17522,Vadodara,Vijay Stores,1,0,0
17523,Ahmedabad,Lotus Mart,1,0,0
17524,Surat,Info Stores,1,0,0
17525,Ahmedabad,Rel Fresh,1,0,0
17526,Ahmedabad,Vijay Stores,1,1,1
17527,Ahmedabad,Vijay Stores,0,1,0
17528,Vadodara,Viveks Stores,1,0,0
17529,Surat,Expression Stores,1,0,0
17530,Surat,Lotus Mart,1,1,1
17531,Surat,Acclaimed Stores,0,0,0
17532,Vadodara,Lotus Mart,0,1,0
17533,Ahmedabad,Propel Mart,1,1,1
17534,Ahmedabad,Propel Mart,0,1,0
17535,Vadodara,Info Stores,1,0,0
17536,Vadodara,Info Stores,1,1,1
17537,Ahmedabad,Expert Mart,1,1,1
17538,Ahmedabad,Expert Mart,1,0,0
17539,Ahmedabad,Vijay Stores,0,1,0
17540,Ahmedabad,Vijay Stores,0,1,0
17541,Ahmedabad,Vijay Stores,0,0,0
17542,Vadodara,Viveks Stores,1,1,1
17543,Ahmedabad,Rel Fresh,1,1,1
17544,Surat,Acclaimed Stores,1,1,1
17545,Surat,Acclaimed Stores,0,0,0
17546,Ahmedabad,Sorefoz Mart,1,0,0
17547,Surat,Expression Stores,0,1,0
17548,Vadodara,Expression Stores,1,1,1
17549,Vadodara,Lotus Mart,0,1,0
17550,Surat,Propel Mart,1,1,1
17551,Surat,Logic Stores,0,1,0
17552,Surat,Rel Fresh,1,1,1
17553,Surat,Rel Fresh,1,1,1
17554,Ahmedabad,Chiptec Stores,1,1,1
17555,Vadodara,Info Stores,1,0,0
17556,Surat,Lotus Mart,0,1,0
17557,Ahmedabad,Coolblue,1,1,1
17558,Ahmedabad,Acclaimed Stores,0,1,0
17559,Vadodara,Expert Mart,1,1,1
17560,Vadodara,Viveks Stores,1,1,1
17561,Vadodara,Viveks Stores,1,1,1
17562,Vadodara,Sorefoz Mart,1,1,1
17563,Surat,Expression Stores,0,0,0
17564,Ahmedabad,Sorefoz Mart,1,1,1
17565,Surat,Rel Fresh,0,1,0
17566,Ahmedabad,Logic Stores,1,1,1
17567,Ahmedabad,Expert Mart,1,0,0
17568,Ahmedabad,Expert Mart,0,1,0
17569,Ahmedabad,Expert Mart,1,1,1
17570,Surat,Viveks Stores,1,1,1
17571,Ahmedabad,Propel Mart,1,1,1
17572,Surat,Chiptec Stores,1,0,0
17573,Vadodara,Vijay Stores,1,1,1
17574,Vadodara,Lotus Mart,0,1,0
17575,Ahmedabad,Logic Stores,1,1,1
17576,Vadodara,Viveks Stores,0,1,0
17577,Surat,Info Stores,1,0,0
17578,Vadodara,Info Stores,1,1,1
17579,Surat,Atlas Stores,1,0,0
17580,Ahmedabad,Acclaimed Stores,0,1,0
17581,Vadodara,Acclaimed Stores,0,1,0
17582,Vadodara,Info Stores,1,1,1
17583,Ahmedabad,Logic Stores,1,0,0
17584,Vadodara,Acclaimed Stores,0,1,0
17585,Vadodara,Acclaimed Stores,1,1,1
17586,Surat,Info Stores,1,0,0
17587,Surat,Info Stores,1,0,0
17588,Surat,Lotus Mart,0,0,0
17589,Surat,Lotus Mart,1,1,1
17590,Surat,Lotus Mart,0,1,0
17591,Vadodara,Coolblue,0,0,0
17592,Ahmedabad,Atlas Stores,1,1,1
17593,Ahmedabad,Rel Fresh,1,1,1
17594,Vadodara,Viveks Stores,0,1,0
17595,Ahmedabad,Coolblue,1,1,1
17596,Surat,Atlas Stores,1,1,1
17597,Surat,Vijay Stores,1,1,1
17598,Surat,Vijay Stores,1,1,1
17599,Ahmedabad,Propel Mart,1,1,1
17600,Vadodara,Elite Mart,1,1,1
17601,Vadodara,Elite Mart,0,0,0
17602,Ahmedabad,Expert Mart,1,1,1
17603,Vadodara,Expression Stores,1,1,1
17604,Vadodara,Info Stores,1,1,1
17605,Surat,Vijay Stores,1,1,1
17606,Surat,Chiptec Stores,1,0,0
17607,Vadodara,Rel Fresh,1,1,1
17608,Surat,Atlas Stores,1,1,1
17609,Vadodara,Sorefoz Mart,0,1,0
17610,Ahmedabad,Acclaimed Stores,0,1,0
17611,Vadodara,Propel Mart,1,1,1
17612,Vadodara,Propel Mart,1,1,1
17613,Vadodara,Expression Stores,1,0,0
17614,Ahmedabad,Chiptec Stores,1,1,1
17615,Ahmedabad,Vijay Stores,1,1,1
17616,Ahmedabad,Elite Mart,1,1,1
17617,Vadodara,Elite Mart,1,0,0
17618,Ahmedabad,Propel Mart,1,1,1
17619,Ahmedabad,Sorefoz Mart,1,1,1
17620,Vadodara,Expert Mart,1,1,1
17621,Vadodara,Expert Mart,1,1,1
17622,Ahmedabad,Logic Stores,1,1,1
17623,Ahmedabad,Logic Stores,0,1,0
17624,Ahmedabad,Expert Mart,1,1,1
17625,Surat,Atlas Stores,0,1,0
